id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_N_1324;INET_N_1324;['AT_176'];['INET_N_1324'];48.541365;14.489137;AT;None;{'nuts_id_1': 'AT3', 'nuts_id_2': 'AT31', 'nuts_id_3': 'AT313'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_116;INET_N_116;['AT_1830'];['INET_N_116'];48.521;14.292;AT;None;{'nuts_id_1': 'AT3', 'nuts_id_2': 'AT31', 'nuts_id_3': 'AT313'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4511_p;None;['SEQ_4511_p'];['SEQ_4511_p'];51.69322;8.02791;DE;None;{'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA5', 'nuts_id_3': 'DEA5B'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4513_p;None;['SEQ_4513_p'];['SEQ_4513_p'];51.44756;7.5864;DE;None;{'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA5', 'nuts_id_3': 'DEA5C'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4514_p;None;['SEQ_4514_p'];['SEQ_4514_p'];51.32411;7.36742;DE;None;{'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA5', 'nuts_id_3': 'DEA56'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4516_p;None;['SEQ_4516_p'];['SEQ_4516_p'];51.076;6.933;DE;None;{'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA2', 'nuts_id_3': 'DEA24'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1781;INET_N_1781;['DE_233'];['INET_N_1781'];50.835876;6.311106;DE;None;{'nuts_id_1': 'DEA', 'nuts_id_2': 'DEA2', 'nuts_id_3': 'DEA2D'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1826;INET_N_1826;['ES_1847'];['INET_N_1826'];36.128832;-5.833539;ES;None;{'nuts_id_1': 'ES6', 'nuts_id_2': 'ES61', 'nuts_id_3': 'ES612'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_4522_p;None;['SEQ_4522_p'];['SEQ_4522_p'];36.59878;-5.81773;ES;None;{'nuts_id_1': 'ES6', 'nuts_id_2': 'ES61', 'nuts_id_3': 'ES612'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1308;INET_N_1308;['ES_1848'];['INET_N_1308'];37.49;-4.838;ES;None;{'nuts_id_1': 'ES6', 'nuts_id_2': 'ES61', 'nuts_id_3': 'ES613'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
